supply_id,supply_name,supply_type,supplier_name,is_council,supply_population,protozoa_barrier,bacteria_barrier,residual_disinfection,dwsp_lodged,supplier_notifications_received_for_maybe_or_is_unsafe_water,supplier_notifications_received_for_mav_exceedance,laboratory_notifications_received_for_bacterial_mav_exceedance,laboratory_notifications_received_for_chemical_mav_exceedance,aluminium_mav_exceeded,arsenic_mav_exceeded,chlorate_mav_exceeded,chlorine_mav_exceeded,disinfection_by_product_mav_exceeded,lead_mav_exceeded,manganese_mav_exceeded,temporary_consumer_advisory_issued_in_2023,long_term_consumer_advisory_active_in_2023,total_number_of_days_in_2023_in_which_consumer_advisory_is_active
WC00527,Water Truck Hawke's Bay,Water carrier service,Water Truck Hawke's Bay,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WES010,Greater West Melton,Networked supply,Selwyn District Council,Yes,3162,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00532,Queenstown Lakes District Council Water Carrier,Water carrier service,Queenstown Lakes District Council,Yes,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
NOR304,North West Water Ltd,Networked supply,North West Water Ltd,No,12,Not determined,No,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
POR003,Porangahau,Networked supply,Central Hawke's Bay District Council,Yes,500,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
NAS001,Naseby,Networked supply,Central Otago District Council,Yes,420,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
PON001,Pongaroa,Networked supply,Tararua District Council,Yes,200,Yes,Yes,Yes,Yes,2,1,0,0,Yes,No,No,No,No,No,No,Yes,No,10
WC00340,Artesian and Solway Water,Water carrier service,Artesian & Solway Water Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TEP007,Te Aputa Water Supply Society Inc,Networked supply,Te Aputa Water Supply Society Incorporated,No,250,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
INS001,Inspiring Minds ELC,Self-supplied building,Inspiring Minds Early Learning Centre Limited,No,54,Yes,No,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAN025,Mangawhai Beach School,Self-supplied building,Ministry of Education,No,630,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OHI004,Ohinewai School,Self-supplied building,Ministry of Education,No,111,Yes,Yes,Not Applicable,No,1,1,1,0,No,No,No,No,No,No,No,Yes,No,13
RAN029,Rangihoua/Onetangi Sports Park,Self-supplied building,Auckland Council,Yes,400,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WAI139,Wainui Playcentre,Self-supplied building,Playcentre Aotearoa,No,50,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CAR012,Cardrona Limited,Networked supply,Cardrona Limited,No,90,Yes,Yes,Yes,Yes,2,2,4,0,No,No,No,No,No,No,No,No,Yes,167
ORA300,Ora 10,Water carrier supply,Ora 10 Limited,No,,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00545,Gore District Council Portable Water Tank,Water carrier service,Gore District Council,Yes,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAK001,Takapau,Networked supply,Central Hawke's Bay District Council,Yes,570,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OMA005,Omakau/Ophir,Networked supply,Central Otago District Council,Yes,400,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
DAN001,Dannevirke,Networked supply,Tararua District Council,Yes,6000,Yes,Yes,Yes,Yes,1,0,1,0,No,No,No,No,No,No,No,Yes,No,4
WC00366,Splash Water Cartage,Water carrier service,McPhail Contracting Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
HEC001,Hector/Ngakawau,Networked supply,Ngakawau/Hector Water Society Incorporated,No,219,No,No,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CAR007,"Cardrona, KPSL",Self-supplied building,Cardrona Alpine Resort Limited,No,326,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAN042,Mangonui School,Self-supplied building,Ministry of Education,No,160,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OHU002,Ohuka School,Self-supplied building,Ministry of Education,No,14,Yes,Yes,Not Applicable,No,1,1,1,0,No,No,No,No,No,No,No,Yes,No,21
RAN017,Rangiora Holiday Park,Networked supply,Rangiora Eco Holiday Park,No,100,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TEK017,Te Kura O Ngaati Hauaa,Self-supplied building,Ministry of Education,No,120,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WAI099,Wainui School,Self-supplied building,Ministry of Education,No,235,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SAN008,Sanders Reserve,Self-supplied building,Auckland Council,Yes,120,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CAM010,Camphill Estate Utilities Society Bore 2,Networked supply,Camphill Estate Utilities Society Incorporated,No,35,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
DAR001,Darfield,Networked supply,Selwyn District Council,Yes,4599,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WAI004,Waipukurau,Networked supply,Central Hawke's Bay District Council,Yes,3666,Yes,Yes,Yes,Yes,2,0,0,0,No,No,No,No,No,No,No,Yes,No,16
PAT003,Patearoa,Networked supply,Central Otago District Council,Yes,260,No,Yes,Yes,Yes,1,0,0,0,No,No,No,No,No,No,No,Yes,No,8
EKE001,Eketahuna,Networked supply,Tararua District Council,Yes,741,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00367,Crystal Clear Water,Water carrier service,Pro Tranz Earthmoving Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00411,Water HQ,Water carrier service,Water HQ,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CRO008,"Cromwell, Ruffell Road",Networked supply,Oak Tree Water Company Limited,No,50,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CAR004,Carew Peel Forest School,Self-supplied building,Ministry of Education,No,95,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RAN026,Rangiotu & Districts Hall,Self-supplied building,Manawatu Rangitikei Shared Services,No,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WAI141,Te Kura o Waioweka,Self-supplied building,Ministry of Education,No,150,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ART002,Arthur's Pass,Networked supply,Selwyn District Council,Yes,363,Yes,Yes,Yes,Yes,1,0,0,0,No,No,No,No,No,No,No,Yes,No,6
WAI005,Waipawa,Networked supply,Central Hawke's Bay District Council,Yes,2481,Yes,Yes,Yes,Yes,3,1,9,0,No,No,No,No,No,No,No,Yes,No,25
PIS002,Pisa Village,Networked supply,Central Otago District Council,Yes,750,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
NOR002,Norsewood,Networked supply,Tararua District Council,Yes,200,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00412,Huband Hire Ltd,Water carrier service,Huband Hire Limited,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CAS006,Castle Hill Lodge,Self-supplied building,St Andrews College,No,42,No,No,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAH002,Kahutara School,Self-supplied building,Ministry of Education,No,107,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAN041,Manukau Peninsula Playcentre,Self-supplied building,Playcentre Aotearoa,No,40,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WAI106,Te Kura Maori-a-Rohe o Waiohau,Self-supplied building,Ministry of Education,No,106,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CLA005,Claremont,Networked supply,Selwyn District Council,Yes,171,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OHA020,Ohakea,Networked supply,Manawatu Rangitikei Shared Services,No,2155,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KIW007,Kiwitea Rural Water Scheme - Oroua River,Networked supply,Kiwitea Rural Scheme,No,450,No,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAN059,Mangonui,Networked supply,Doubtless Bay Water Supply Co,No,200,Yes,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RAN002,Ranfurly,Networked supply,Central Otago District Council,Yes,950,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,Yes,No,9
WC00369,Dynes Transport (Chch),Water carrier service,Dynes Transport,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAH002,Taharoa Village,Networked supply,Taharoa Ironsands Limited,No,350,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ENF002,"Enfield Drive, Hastings",Networked supply,Enfield Services Limited,No,65,No,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CEN004,Central Takaka School,Self-supplied building,Ministry of Education,No,59,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OKI004,Okiwi School,Self-supplied building,Ministry of Education,No,20,Not Applicable,No,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RAN016,Rangitaiki Primary School,Self-supplied building,Ministry of Education,No,20,Yes,Yes,Not Applicable,No,1,1,0,0,No,No,No,No,No,No,Yes,No,Yes,83
WAI086,Waioneke School,Self-supplied building,Ministry of Education,No,88,Yes,Yes,Not Applicable,No,2,3,2,0,No,No,No,No,No,No,No,Yes,No,35
CAS003,Castle Hill,Networked supply,Selwyn District Council,Yes,486,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TET009,Te Tauraka Waka a Maui Marae,Self-supplied building,Te Tauraka Waka a Maui Marae,No,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
PES001,Pescini Bore,Water carrier supply,Pescini Bros Limited,No,,Not determined,Not determined,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
FOX003,Foxton and Foxton Beach,Networked supply,Horowhenua District Council,Yes,1900,Yes,Yes,Yes,Yes,2,1,0,0,No,No,No,No,No,No,No,No,No,0
ROX001,Roxburgh,Networked supply,Central Otago District Council,Yes,790,Yes,Yes,Yes,Yes,1,1,0,1,No,No,Yes,No,No,No,No,No,No,0
WC00255,WasteCo NZ Ltd t/a Cleanways,Water carrier service,WasteCo NZ Ltd,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00371,WasteCo Ltd t/a Enviro South,Water carrier service,WasteCo NZ Ltd,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OTA023,Otamarakau School,Networked supply,Ministry of Education,No,111,Yes,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAI030,Kaiaua School,Self-supplied building,Ministry of Education,No,70,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OKO001,Okoia School,Self-supplied building,Ministry of Education,No,49,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RAN022,Rangitoto School,Self-supplied building,Ministry of Education,No,38,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WAI107,Waiotahe Valley School,Self-supplied building,Ministry of Education,No,110,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TOK002,Tokomaru,Networked supply,Horowhenua District Council,Yes,550,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00256,Southland Water Carriers,Water carrier service,Doug McLeod Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OKI003,Okiwi Bay,Networked supply,Okiwi Bay Ratepayers Association Incorporated,No,200,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00416,Coastal Water Supply,Water carrier service,Essential Bulk Liquid Limited,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CHR008,Christchurch Prisons,Networked supply,Department of Corrections,No,1600,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAI024,Kaihere School,Self-supplied building,Ministry of Education,No,100,Yes,Yes,Not Applicable,No,0,0,1,0,No,No,No,No,No,No,No,No,No,0
OKO004,Okoki Outdoor Education Centre,Self-supplied building,Okoki Outdoor Education Centre Trust,No,40,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RAN021,TKKM o Tapere-Nui-A-Whatonga,Self-supplied building,Ministry of Education,No,40,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WAI306,Waiheke Backpackers,Self-supplied building,Auckland Council,Yes,50,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
LEE001,Leeston,Networked supply,Selwyn District Council,Yes,3550,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SHA001,Shannon,Networked supply,Horowhenua District Council,Yes,1436,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CRO001,Cromwell,Networked supply,Central Otago District Council,Yes,7105,No,Yes,Yes,Yes,0,1,0,0,No,No,No,No,No,No,No,No,No,0
WHI001,Whitianga,Networked supply,Thames Coromandel District Council,Yes,4550,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ORO002,Orokonui Reticulated Water Supply,Networked supply,Orokonui Reticulated Water Supply,No,80,Yes,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00417,Waterfall Water Supply,Water carrier service,Waterfall Water Supply Ltd,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
HAK004,Haka Haka,Networked supply,Hakahaka Bay Residents' Association Incorporated,No,38,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CHR003,Christian Youth Camp,Self-supplied building,Tukituki Christian Camp,No,50,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAI028,Kaihu Valley School,Self-supplied building,Ministry of Education,No,40,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAR010,Maraekakaho School,Self-supplied building,Ministry of Education,No,140,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OMA012,Omaha Beach Surf Club,Self-supplied building,Omaha Lifeguard Service (Inc.),No,50,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RAN009,Rangiuru School,Self-supplied building,Ministry of Education,No,100,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TEM005,Te Mahia School,Self-supplied building,Ministry of Education,No,60,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WAI095,Waiotira School,Self-supplied building,Ministry of Education,No,40,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
LAK007,Lake Coleridge,Networked supply,Selwyn District Council,Yes,173,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
LEV001,Levin,Networked supply,Horowhenua District Council,Yes,22000,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00346,Central Otago District Council Water Carrier,Water carrier service,Central Otago District Council,Yes,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WHA003,Whangamata,Networked supply,Thames Coromandel District Council,Yes,3674,No,Yes,Yes,Yes,2,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00374,Sharp As Linehaul Ltd,Water carrier service,Sharp As Linehaul Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CHR006,Christs College,Self-supplied building,Christ's College,No,800,No,No,Not Applicable,No,1,0,0,0,No,No,No,No,No,No,No,No,No,0
KAI038,Kaikoura Airport,Self-supplied building,Kaikoura District Council,Yes,10,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OMA011,Omaha Community Centre,Self-supplied building,Omaha Community Centre,No,100,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TEM009,Te Miro School,Self-supplied building,Ministry of Education,No,67,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
LIN002,Lincoln,Networked supply,Selwyn District Council,Yes,11102,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
INV001,Invercargill,Networked supply,Invercargill City Council,Yes,50456,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
PUR003,Puriri,Networked supply,Thames Coromandel District Council,Yes,150,No,No,No,Yes,2,0,0,0,No,No,No,No,No,No,No,No,Yes,365
WC00377,C A Transport Ltd,Water carrier service,C A Transport Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00419,Waikato Domestic Water Deliveries 2018,Water carrier service,Waikato Domestic Water 2018 Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAR019,Maraetai Beach Boat Club,Self-supplied building,Maraetai Beach Boating Club Incorporated,No,100,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OMA009,Omahu School,Self-supplied building,Ministry of Education,No,100,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RAN027,Rangiwahia Hall & Domain,Self-supplied building,Manawatu Rangitikei Shared Services,No,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ROL001,Rolleston,Networked supply,Selwyn District Council,Yes,32025,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00196,"Downer NZ, Tauranga",Water carrier service,"Downer NZ, Tauranga",No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAI002,Tairua,Networked supply,Thames Coromandel District Council,Yes,1314,Yes,Yes,Yes,Yes,0,1,0,1,No,No,No,No,No,Yes,No,No,No,0
KAI018,Kaimai School,Self-supplied building,Ministry of Education,No,77,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAR006,Maraetai Beach School,Self-supplied building,Ministry of Education,No,290,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TEO001,Te One School (Chatham Is.),Self-supplied building,Ministry of Education,No,80,Yes,Yes,Not Applicable,No,0,0,3,0,No,No,No,No,No,No,No,No,Yes,39
WAI097,Waipipi School,Self-supplied building,Ministry of Education,No,151,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
GRE009,Great Beginnings,Networked supply,Great Beginnings Limited,No,60,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SHE004,Sheffield/Waddington,Networked supply,Selwyn District Council,Yes,520,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00103,Kleer Contractors HB Ltd,Water carrier service,Kleer Contractors (HB) Limited,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
THA001,Thames,Networked supply,Thames Coromandel District Council,Yes,7657,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00381,Clean Water Solutions Ltd,Water carrier service,Clean Water Solutions Limited,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CIV001,Civic Square,Community drinking water station,Wellington Water,No,,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAI031,Kaimata School,Self-supplied building,Ministry of Education,No,74,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OMA007,Omakere School,Self-supplied building,Ministry of Education,No,62,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RAP001,Rapaura School,Self-supplied building,Ministry of Education,No,160,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
JOW001,Jowers Road,Networked supply,Selwyn District Council,Yes,50,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00107,Worsleys Ltd,Water carrier service,Worsleys Limited,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
LIT001,Little River,Networked supply,Christchurch City Council,Yes,297,Yes,Yes,Yes,Yes,0,3,0,5,No,No,No,No,Yes,No,No,No,No,0
THA002,Thames Valley,Networked supply,Thames Coromandel District Council,Yes,200,Yes,No,No,Yes,2,0,0,0,No,No,No,No,No,No,No,No,Yes,365
OTU009,Oturehua,Networked supply,Oturehua Water Company Limited,No,88,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
STR300,Strath Clyde Water Limited,Networked supply,Strath Clyde Water Limited,No,115,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAI027,Kaingaroa School (Kaitaia),Self-supplied building,Ministry of Education,No,200,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAR022,Maraetai Beachlands Playcentre,Self-supplied building,Playcentre Aotearoa,No,50,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OMA015,Omana Regional Park,Networked supply,Auckland Council,Yes,400,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RAR002,Rarawa Motor Camp,Networked supply,Department of Conservation,No,280,No,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,Yes,67
WAI165,Wairere School,Self-supplied building,Ministry of Education,No,80,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SPR002,Springfield,Networked supply,Selwyn District Council,Yes,616,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00106,Hickey Contractors,Water carrier service,Hickey Contractors Limited,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
AKA001,Akaroa,Networked supply,Christchurch City Council,Yes,1005,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAT009,Matatoki,Networked supply,Thames Coromandel District Council,Yes,150,No,No,Yes,Yes,1,1,1,0,No,No,No,No,No,No,No,No,Yes,365
WC00385,Keri Bulk Water,Water carrier service,Keri Bulk Water,No,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAI012,Kairakau Beach,Networked supply,Central Hawke's Bay District Council,Yes,420,Yes,Yes,Yes,Yes,1,1,0,4,No,No,Yes,No,No,No,No,No,No,0
KAI051,Kaipara Air Weapons Range,Self-supplied building,New Zealand Defence Force,No,25,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAR032,Maraetai Community Hall,Self-supplied building,Auckland Council,Yes,100,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OMA013,Te Kura o Omarumutu,Self-supplied building,Ministry of Education,No,140,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RAT003,Ratapiko School,Self-supplied building,Ministry of Education,No,35,Yes,Yes,Not Applicable,No,0,0,0,1,No,No,No,No,No,Yes,No,No,No,0
TEP016,Te Pahu School,Self-supplied building,Ministry of Education,No,165,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
